agra,achaneraa,magarolgujar,30,agra,achaneraa,mangrolgujar,31,0.92,0.92
kannauj,taalgram,ladpur,32053,kannauj,taalgaaram,laaædpur,30050,0.5742857142857143,0.86
kannauj,taalgram,lalpur,32054,kannauj,taalgaaram,lalpur,30051,1.0,1.0
kannauj,taalgram,madhonagar,32055,kannauj,taalgaaram,madhonagar,30052,1.0,1.0
kannauj,taalgram,mahona,32056,kannauj,taalgaaram,mahona,30053,1.0,1.0
kannauj,taalgram,majhapurva,32057,kannauj,taalgaaram,majhapurva,30054,1.0,1.0
kannauj,taalgram,malikpur,32058,kannauj,taalgaaram,malikpur,30055,1.0,1.0
kannauj,taalgram,mundala,32060,kannauj,taalgaaram,mundala,30056,1.0,1.0
kannauj,taalgram,musafirpur,32061,kannauj,taalgaaram,musafirpur,30057,1.0,1.0
kannauj,taalgram,narmau,32062,kannauj,taalgaaram,narmau,30058,1.0,1.0
kannauj,taalgram,naruiya,32063,kannauj,taalgaaram,naruiya,30059,1.0,1.0
kannauj,taalgram,nekanampur,32064,kannauj,taalgaaram,nekanampur,30061,1.0,1.0
kannauj,taalgram,nepalpur,32065,kannauj,taalgaaram,naupalpur,30060,0.7023529411764705,0.82
kannauj,taalgram,panagavaan,32067,kannauj,taalgaaram,panagavaan,30062,1.0,1.0
kannauj,taalgram,raipur,32069,kannauj,taalgaaram,raipur,30064,1.0,1.0
kannauj,taalgram,rajalamau,32070,kannauj,taalgaaram,rajalamau,30065,1.0,1.0
kannauj,taalgram,ranva,32071,kannauj,taalgaaram,ranvaan,30066,0.49666666666666665,0.83
kannauj,taalgram,rasulpur,32072,kannauj,sourikh,rasulpur,30012,1.0,1.0
kannauj,taalgram,rautamai,32073,kannauj,taalgaaram,rautamai,30068,1.0,1.0
kannauj,taalgram,rohli,32074,kannauj,taalgaaram,rohli,30069,1.0,1.0
kannauj,taalgram,rora,32075,kannauj,taalgaaram,rora,30070,1.0,1.0
kannauj,taalgram,sakarhani,32076,kannauj,taalgaaram,sakarhani,30071,1.0,1.0
kannauj,taalgram,sakarvaara bagulihaai,32077,kannauj,taalgaaram,sakarvaara bagulihaai,30072,1.0,1.0
kannauj,taalgram,salempur,32078,kannauj,chhibramau,salempur,29802,1.0,1.0
kannauj,taalgram,samgura bahadurpur,32079,kannauj,taalgaaram,samgura bahadurpur,30074,1.0,1.0
kannauj,taalgram,sarai prayag,32080,kannauj,taalgaaram,saraiprayag,30076,0.96,0.96
kannauj,taalgram,saraidaulat,32081,kannauj,taalgaaram,saraidaulat,30075,1.0,1.0
kannauj,taalgram,siluapur,32082,kannauj,taalgaaram,siluapur,30077,1.0,1.0
kannauj,taalgram,singhnapur,32083,kannauj,taalgaaram,singhnapur,30078,1.0,1.0
kannauj,taalgram,taalgaaram dehaat,32084,kannauj,taalgaaram,taalgaaram dehaat,30079,1.0,1.0
kannauj,taalgram,tahpur,32086,kannauj,taalgaaram,tahpur,30080,1.0,1.0
kannauj,taalgram,tamiamu,32087,kannauj,taalgaaram,tamiamu,30081,1.0,1.0
kannauj,taalgram,terajacket,32088,kannauj,taalgaaram,terajake t,30082,0.9,0.9
kannauj,taalgram,terarabbu,32089,kannauj,taalgaaram,terarabbu,30083,1.0,1.0
kannauj,taalgram,tikri kalsaan,32090,kannauj,taalgaaram,tikri kalsaan,30084,1.0,1.0
kannauj,taalgram,tilaksarai,32091,kannauj,taalgaaram,tilaksarai,30085,1.0,1.0
kannauj,taalgram,tusauli,32092,kannauj,taalgaaram,tisauli,30086,0,0.86
kannauj,taalgram,umarpur,32093,kannauj,taalgaaram,uu marpur,30089,0.63,0.88
kannauj,umarda,kaluapur,32131,kannauj,chhibramau,kalyanpur,29761,0.7023529411764705,0.82
kannauj,umarda,mahatepurva,32143,kannauj,taalgaaram,majhapurva,30054,0.7647619047619048,0.86
kanpur dehaat,akbarpur,ambarpur,32184,kanpur nagar,akbarpur,ambarpur,30169,1.0,1.0
kanpur dehaat,akbarpur,andaayan,32185,muradabad,panvasa,chandaayan,39508,0.6677777777777778,0.89
kanpur dehaat,akbarpur,asanda,32186,kanpur nagar,akbarpur,asanda,30171,1.0,1.0
kanpur dehaat,akbarpur,baaraa,32187,chhatrapati shahuji maharajanagar,chhatoh,baaraa,14174,1.0,1.0
kanpur dehaat,akbarpur,banaar alipur,32188,kanpur nagar,akbarpur,banaar alipur,30174,1.0,1.0
kanpur dehaat,akbarpur,baraula,32189,gautamabuddha nagar,visarakh,baraula,21737,1.0,1.0
kanpur dehaat,akbarpur,bhatauli,32190,azamgarh,mahrajganj,bhatauli,3345,1.0,1.0
kanpur dehaat,akbarpur,bhikhnapur,32191,kanpur nagar,akbarpur,bhikhnapur,30178,1.0,1.0
kanpur dehaat,akbarpur,bhuganiyapur,32192,chhatrapati shahuji maharajanagar,shahgarh,bhaniyapur,14571,0.91,0.91
kanpur dehaat,akbarpur,dargava,32193,kanpur nagar,akbarpur,dargavaan,30179,0.63,0.88
kanpur dehaat,akbarpur,dastampur,32194,kanpur nagar,akbarpur,dastampur,30180,1.0,1.0
kanpur dehaat,akbarpur,dhaneerampur,32195,kanpur nagar,akbarpur,dhaneerampur,30181,1.0,1.0
kanpur dehaat,akbarpur,durgapurva,32196,kanpur nagar,akbarpur,durgapurva,30183,1.0,1.0
kanpur dehaat,akbarpur,gadanpur,32197,firozabad,eka,gadanpur,20060,1.0,1.0
kanpur dehaat,akbarpur,gaholiya,32198,kanpur nagar,akbarpur,gaholiya,30185,1.0,1.0
kanpur dehaat,akbarpur,gajumu,32199,kanpur nagar,akbarpur,gaujumau,30186,0.5742857142857143,0.86
kanpur dehaat,akbarpur,gauriyapur,32200,chitrakoot,pahaædi,gauriyapur,14928,1.0,1.0
kanpur dehaat,akbarpur,hasanapur,32202,kanpur nagar,akbarpur,hasanapur,30188,1.0,1.0
kanpur dehaat,akbarpur,jaganpur,32203,faizabad,sohaval,jaganpur,18586,1.0,1.0
kanpur dehaat,akbarpur,jyotish,32204,kanpur nagar,akbarpur,jyotish,30190,1.0,1.0
kanpur dehaat,akbarpur,kameer,32205,kanpur nagar,akbarpur,kameer,30191,1.0,1.0
kanpur dehaat,akbarpur,karausa,32206,kanpur nagar,akbarpur,karaunsa,30192,0.93,0.93
kanpur dehaat,akbarpur,kishanpur,32207,kannauj,taalgaaram,kishanpur,30049,1.0,1.0
kanpur dehaat,akbarpur,kothva,32208,hardoi,tadianvaan,kothva,25648,1.0,1.0
kanpur dehaat,akbarpur,kuit mandir,32209,kanpur nagar,akbarpur,kuit mandir,30195,1.0,1.0
kanpur dehaat,akbarpur,kuitakheda,32210,kanpur nagar,akbarpur,kuitakheda,30196,1.0,1.0
kanpur dehaat,akbarpur,kumbhi,32211,faizabad,milkipur,kumbhi,18378,1.0,1.0
kanpur dehaat,akbarpur,laharapur,32212,kanpur nagar,akbarpur,laharapur,30198,1.0,1.0
kanpur dehaat,akbarpur,lalpur akbarpur,32213,kanpur nagar,akbarpur,lalpur akbarpur,30199,1.0,1.0
kanpur dehaat,akbarpur,madauli,32214,chhatrapati shahuji maharajanagar,sangrampur,madauli,14554,1.0,1.0
kanpur dehaat,akbarpur,madvaai,32215,chhatrapati shahuji maharajanagar,bazaar shukla,madva,14069,0.49666666666666665,0.83
kanpur dehaat,akbarpur,marakhpur,32216,kanpur nagar,akbarpur,maurakhpur,30203,0.95,0.95
kanpur dehaat,akbarpur,mukhalishpur,32217,kanpur nagar,akbarpur,mukhalishpur,30205,1.0,1.0
kanpur dehaat,akbarpur,muktapur,32218,kanpur nagar,akbarpur,muktapur,30206,1.0,1.0
kanpur dehaat,akbarpur,nariha,32219,kanpur nagar,akbarpur,nariha,30208,1.0,1.0
kanpur dehaat,akbarpur,naurangabad,32220,badaayun,gunnaur,aurangabad,4647,0.95,0.95
kanpur dehaat,akbarpur,nibauli bujurg,32221,kanpur nagar,akbarpur,nibauli bujurg,30209,1.0,1.0
kanpur dehaat,akbarpur,nijamatpur,32222,kanpur nagar,akbarpur,nijamatpur,30210,1.0,1.0
kanpur dehaat,akbarpur,patari,32223,kanpur nagar,akbarpur,patari,30211,1.0,1.0
kanpur dehaat,akbarpur,patepur,32224,kanpur nagar,akbarpur,patepur,30212,1.0,1.0
kanpur dehaat,akbarpur,poor,32225,kanpur nagar,akbarpur,poor,30213,1.0,1.0
kanpur dehaat,akbarpur,rahiniyapur,32226,kanpur nagar,akbarpur,rahiniyapur,30214,1.0,1.0
kanpur dehaat,akbarpur,roshanamau,32227,kanpur nagar,akbarpur,roshanamau,30215,1.0,1.0
kanpur dehaat,akbarpur,rurvaahar,32228,kanpur nagar,akbarpur,rurvaahar,30216,1.0,1.0
kanpur dehaat,akbarpur,saahnikheda,32229,kanpur nagar,akbarpur,sahanikheda,30217,0.91,0.91
kanpur dehaat,akbarpur,sagasiapur,32230,kanpur nagar,akbarpur,sangsiapur,30218,0.9,0.9
kanpur dehaat,akbarpur,saraaya,32231,kanpur nagar,amroudha,saraayam,30284,0.93,0.93
kanpur dehaat,akbarpur,sarai harpali,32232,kanpur nagar,akbarpur,sarai harpali,30220,1.0,1.0
kanpur dehaat,akbarpur,sariyapur,32233,ghaziabad,simbhavali,dariyapur,22160,0,0.89
kanpur dehaat,akbarpur,sarsi,32234,kanpur nagar,akbarpur,sarsi,30221,1.0,1.0
kanpur dehaat,akbarpur,sarwatppa tigaai,32235,kanpur nagar,akbarpur,sarwatpp tigaai,30222,0.97,0.97
kanpur dehaat,akbarpur,sumerpur,32236,hardoi,tadianvaan,sumerpur,25848,1.0,1.0
kanpur dehaat,akbarpur,swaruppur,32237,faizabad,milkipur,sarurpur,18400,0.7023529411764705,0.82
kanpur dehaat,akbarpur,tigaai,32238,kanpur nagar,akbarpur,tigaai,30223,1.0,1.0
kanpur dehaat,akbarpur,toda mohammadpur,32239,kanpur nagar,akbarpur,toda mohammadpur,30224,1.0,1.0
kanpur dehaat,akbarpur,vigahi,32241,kanpur nagar,akbarpur,vigahi,30225,1.0,1.0
kanpur dehaat,akbarpur,vivine,32242,kanpur nagar,akbarpur,vivine,30226,1.0,1.0
kanpur dehaat,amroudha,aguri,32243,chhatrapati shahuji maharajanagar,singhpur,anguri,14603,0.91,0.91
kanpur dehaat,amroudha,ahraulighat,32244,kanpur nagar,amroudha,ahraulighat,30227,1.0,1.0
kanpur dehaat,amroudha,ahraulisheekh,32245,kanpur nagar,amroudha,ahraulisheekh,30228,1.0,1.0
kanpur dehaat,amroudha,amilia,32246,elahabaad,chaaka,amilia,16227,1.0,1.0
kanpur dehaat,amroudha,astiyaan,32247,kanpur nagar,amroudha,astiya,30231,0.5742857142857143,0.86
kanpur dehaat,amroudha,attawa,32248,hardoi,tadianvaan,attawa,25415,1.0,1.0
kanpur dehaat,amroudha,baherimah,32249,kanpur nagar,amroudha,baherimah,30233,1.0,1.0
kanpur dehaat,amroudha,baiauli,32250,chhatrapati shahuji maharajanagar,jagadishpur,baiauli,14359,1.0,1.0
kanpur dehaat,amroudha,bamhrauli ghat,32251,kanpur nagar,amroudha,bamhrauli ghat,30234,1.0,1.0
kanpur dehaat,amroudha,barauli,32252,aligarh,gangori,barauli,989,1.0,1.0
kanpur dehaat,amroudha,bhoganipur,32253,kanpur nagar,amroudha,bhoganipur,30237,1.0,1.0
kanpur dehaat,amroudha,bilhapur,32254,kanpur nagar,amroudha,vilhapur,30294,0,0.88
kanpur dehaat,amroudha,biroha,32255,mirjapur,pahaædi,birohia,38487,0.92,0.92
kanpur dehaat,amroudha,chaandapur,32256,kanpur nagar,amroudha,chaandapur,30238,1.0,1.0
kanpur dehaat,amroudha,chakachalpur,32257,kanpur nagar,amroudha,chakachalpur,30239,1.0,1.0
kanpur dehaat,amroudha,chapargata,32258,kanpur nagar,amroudha,chapargata,30241,1.0,1.0
kanpur dehaat,amroudha,chaparheta,32259,kanpur nagar,amroudha,chaparehata,30240,0.7647619047619048,0.86
kanpur dehaat,amroudha,chaura,32260,chhatrapati shahuji maharajanagar,tiloi,chaura,14667,1.0,1.0
kanpur dehaat,amroudha,devarahat,32261,kanpur nagar,amroudha,devarahat,30243,1.0,1.0
kanpur dehaat,amroudha,dilauliya bugar,32262,kanpur nagar,amroudha,dilauliya bangar,30244,0.9,0.9
kanpur dehaat,amroudha,doulatpur,32264,baharich,nawabganj,doulatpur,6181,1.0,1.0
kanpur dehaat,amroudha,fatepur,32265,baharich,kaisarganj,fatepur,5994,1.0,1.0
kanpur dehaat,amroudha,gaur,32266,kanpur nagar,amroudha,gaur,30248,1.0,1.0
kanpur dehaat,amroudha,gauri,32267,baliya,dohrighat,gauri,6673,1.0,1.0
kanpur dehaat,amroudha,gauri rajjan,32268,kanpur nagar,amroudha,gaurirajjan,30250,0.96,0.96
kanpur dehaat,amroudha,gausganj,32269,hardoi,tadianvaan,gausganj,25545,1.0,1.0
kanpur dehaat,amroudha,girdharpur,32270,elahabaad,manda,girdharpur,16900,1.0,1.0
kanpur dehaat,amroudha,haldharpur,32271,kanpur nagar,amroudha,haldharpur,30253,1.0,1.0
kanpur dehaat,amroudha,halia,32272,kanpur nagar,amroudha,halia,30254,1.0,1.0
kanpur dehaat,amroudha,haraharaa,32273,kanpur nagar,amroudha,haraharaa,30255,1.0,1.0
kanpur dehaat,amroudha,harduaaima,32274,kanpur nagar,amroudha,harduaaima,30256,1.0,1.0
kanpur dehaat,amroudha,jahogirpur,32275,ghaziabad,bhojpur,jahogirpur,21821,1.0,1.0
kanpur dehaat,amroudha,jallaapur,32276,chitrakoot,karvi (chitrakoot),jallaapur,14731,1.0,1.0
kanpur dehaat,amroudha,jalpura,32277,gautamabuddha nagar,visarakh,jalpura,21763,1.0,1.0
kanpur dehaat,amroudha,junedapur,32278,kanpur nagar,amroudha,junedapur,30260,1.0,1.0
kanpur dehaat,amroudha,kalla,32279,kanpur nagar,amroudha,kalla,30261,1.0,1.0
kanpur dehaat,amroudha,kamalpur,32280,chitrakoot,manikpur,kamalpur,14807,1.0,1.0
kanpur dehaat,amroudha,kariyapur,32281,kanpur nagar,amroudha,kariyapur,30263,1.0,1.0
kanpur dehaat,amroudha,kathari,32282,kanpur nagar,amroudha,kathari,30264,1.0,1.0
kanpur dehaat,amroudha,kishanpur,32283,kannauj,taalgaaram,kishanpur,30049,1.0,1.0
kanpur dehaat,amroudha,kripalpur,32284,elahabaad,holaagædha,kripalpur,16558,1.0,1.0
kanpur dehaat,amroudha,lakhnapur,32285,kanpur nagar,amroudha,lakhnapur,30266,1.0,1.0
kanpur dehaat,amroudha,maancha,32286,gajipur,bhavarankol,maancha,20647,1.0,1.0
kanpur dehaat,amroudha,mahera,32287,kanpur nagar,amroudha,mahera,30268,1.0,1.0
kanpur dehaat,amroudha,mau khaas,32288,kanpur nagar,amroudha,mau khaas,30269,1.0,1.0
kanpur dehaat,amroudha,mirpur,32289,chitrakoot,pahaædi,mirpur,14954,1.0,1.0
kanpur dehaat,amroudha,musanagar bangar,32290,kanpur nagar,amroudha,musanagar bangar,30271,1.0,1.0
kanpur dehaat,amroudha,nagasia,32291,kanpur nagar,amroudha,nagasia,30272,1.0,1.0
kanpur dehaat,amroudha,nagina bangar,32292,kanpur nagar,amroudha,nangina bangar,30273,0.96,0.96
kanpur dehaat,amroudha,nauvadpur,32293,kanpur nagar,amroudha,nauvadpur,30274,1.0,1.0
kanpur dehaat,amroudha,nonapur,32294,kanpur nagar,amroudha,nonapur,30275,1.0,1.0
kanpur dehaat,amroudha,paniamu,32295,kanpur nagar,amroudha,paniamu,30276,1.0,1.0
kanpur dehaat,amroudha,pareharapur,32296,elahabaad,bahadurpur,paharpur,16106,0.5242105263157895,0.84
kanpur dehaat,amroudha,pilkhni,32297,kanpur nagar,amroudha,pilkhni,30278,1.0,1.0
kanpur dehaat,amroudha,prempur,32298,kannauj,chhibramau,prempur,29792,1.0,1.0
kanpur dehaat,amroudha,puraini,32300,elahabaad,karchana,puraini,16709,1.0,1.0
kanpur dehaat,amroudha,raigavaan,32301,chitrakoot,pahaædi,raigavaan,14960,1.0,1.0
kanpur dehaat,amroudha,salarpur,32304,faizabad,masoudha,salarpur,18217,1.0,1.0
kanpur dehaat,amroudha,sarany,32305,kanpur nagar,mauthaa,sarainya,30857,0.5742857142857143,0.86
kanpur dehaat,amroudha,satti,32306,kanpur nagar,amroudha,satti,30285,1.0,1.0
kanpur dehaat,amroudha,selhoopur,32307,kanpur nagar,amroudha,selhoopur,30286,1.0,1.0
kanpur dehaat,amroudha,shahjahopur,32308,ghaziabad,bhojpur,shahjahopur,21844,1.0,1.0
kanpur dehaat,amroudha,shayam sundarpur,32309,kanpur nagar,amroudha,shyaam sundarpur,30289,0.94,0.94
kanpur dehaat,amroudha,shekhpur,32310,baliya,ratanpura,shekhpur,7268,1.0,1.0
kanpur dehaat,amroudha,sujore,32312,kanpur nagar,amroudha,sujore,30291,1.0,1.0
kanpur dehaat,amroudha,sultanpur,32313,chhatrapati shahuji maharajanagar,bhetua,sultanpur,14167,1.0,1.0
kanpur dehaat,amroudha,tayoga,32314,kanpur nagar,amroudha,tayoga,30293,1.0,1.0
kanpur dehaat,amroudha,udaipur,32315,baliya,dubahæda,udaipura,6768,0.93,0.93
kanpur dehaat,derapur,acaru,32316,kanpur nagar,derapur,acaru,30487,1.0,1.0
kanpur dehaat,derapur,ambiapur,32317,kanpur nagar,derapur,ambiapur,30488,1.0,1.0
kanpur dehaat,derapur,bahiri umari,32319,kanpur nagar,derapur,vahiri umari,30536,0.92,0.92
kanpur dehaat,derapur,balaai bujurg,32320,kanpur nagar,derapur,valai bujurg,30537,0.8,0.88
kanpur dehaat,derapur,bhadawal,32321,kanpur nagar,derapur,bhadawal,30489,1.0,1.0
kanpur dehaat,derapur,biriaderapur,32322,kanpur nagar,derapur,viriaderapur,30538,0.92,0.92
kanpur dehaat,derapur,bisoha,32323,kanpur nagar,derapur,visoha,30539,0,0.83
kanpur dehaat,derapur,chilouli,32324,chhatrapati shahuji maharajanagar,singhpur,chilouli,14609,1.0,1.0
kanpur dehaat,derapur,dastampur,32325,kanpur nagar,akbarpur,dastampur,30180,1.0,1.0
kanpur dehaat,derapur,dilauliya,32326,kanpur nagar,derapur,dilauliya,30492,1.0,1.0
kanpur dehaat,derapur,fatepur derapur,32327,kanpur nagar,derapur,fatepur derapur,30493,1.0,1.0
kanpur dehaat,derapur,galuvapur,32328,kanpur nagar,derapur,galuapur,30494,0.94,0.94
kanpur dehaat,derapur,gendaamau,32329,kanpur nagar,derapur,gendaamau,30495,1.0,1.0
kanpur dehaat,derapur,haramu,32330,kanpur nagar,derapur,haramu,30496,1.0,1.0
kanpur dehaat,derapur,ikrampur,32331,kanpur nagar,derapur,ikrampur,30497,1.0,1.0
kanpur dehaat,derapur,indarukh,32332,kanpur nagar,derapur,indarukh,30498,1.0,1.0
kanpur dehaat,derapur,injuarampur,32333,kanpur nagar,derapur,injuvarampur,30499,0.96,0.96
kanpur dehaat,derapur,jiganish,32334,kanpur nagar,derapur,jiganish,30500,1.0,1.0
kanpur dehaat,derapur,kamalpur,32335,chitrakoot,manikpur,kamalpur,14807,1.0,1.0
kanpur dehaat,derapur,kapaasi,32336,chhatrapati shahuji maharajanagar,jaamon,kapaasi,14332,1.0,1.0
kanpur dehaat,derapur,katehi,32337,kanpur nagar,derapur,katethi,30503,0.92,0.92
kanpur dehaat,derapur,khajuri,32338,elahabaad,karchana,khajuri,16688,1.0,1.0
kanpur dehaat,derapur,khajurra,32339,kanpur nagar,derapur,khajurra,30504,1.0,1.0
kanpur dehaat,derapur,khallaa,32340,kanpur nagar,derapur,khallaa,30505,1.0,1.0
kanpur dehaat,derapur,khanpur chaiyn,32341,kanpur nagar,derapur,khanpur chaun,30506,0.8159259259259259,0.89
kanpur dehaat,derapur,khiravaan,32342,kanpur nagar,derapur,khiravaan,30507,1.0,1.0
kanpur dehaat,derapur,kishvakheda,32343,kanpur nagar,derapur,kisvakheda,30508,0.95,0.95
kanpur dehaat,derapur,kudhawal,32344,kanpur nagar,derapur,kudhawal,30509,1.0,1.0
kanpur dehaat,derapur,laduapur,32345,kanpur nagar,derapur,laduapur,30510,1.0,1.0
kanpur dehaat,derapur,maharaajapur,32346,eta,jothra,maharaajapur,17684,1.0,1.0
kanpur dehaat,derapur,mahua,32347,faizabad,amaniganj,mahua,18015,1.0,1.0
kanpur dehaat,derapur,majhaganva,32348,sant ravidaas nagar,digh,majhagava,45113,0.95,0.95
kanpur dehaat,derapur,marahana,32349,kanpur nagar,derapur,marahana,30514,1.0,1.0
kanpur dehaat,derapur,mawai mukta,32350,kanpur nagar,derapur,mawai mukt,30515,0.95,0.95
kanpur dehaat,derapur,moujpur,32351,kanpur nagar,derapur,moujpur,30516,1.0,1.0
kanpur dehaat,derapur,mungisapur,32352,kanpur nagar,derapur,mungispur,30517,0.95,0.95
kanpur dehaat,derapur,murra,32353,kanpur nagar,derapur,murra,30518,1.0,1.0
kanpur dehaat,derapur,nandpur,32354,bijanour,kiratpur,nandpur,11970,1.0,1.0
kanpur dehaat,derapur,nanthu,32355,kanpur nagar,derapur,nanthu,30520,1.0,1.0
kanpur dehaat,derapur,nunari bujurg,32356,kanpur nagar,derapur,nonari bujurg,30521,0.92,0.92
kanpur dehaat,derapur,parokh,32357,kanpur nagar,derapur,parokh,30522,1.0,1.0
kanpur dehaat,derapur,ratiniapur,32358,kanpur nagar,akbarpur,rahiniyapur,30214,0.7647619047619048,0.86
kanpur dehaat,derapur,reri,32359,kanpur nagar,derapur,reri,30524,1.0,1.0
kanpur dehaat,derapur,sabdalpur,32360,kanpur nagar,derapur,sabdalpur,30525,1.0,1.0
kanpur dehaat,derapur,salempur derapur,32361,kanpur nagar,derapur,fatepur derapur,30493,0.7754838709677419,0.84
kanpur dehaat,derapur,sanihapur,32362,kanpur nagar,derapur,sanihanpur,30527,0.95,0.95
kanpur dehaat,derapur,sargav khurd,32363,kanpur nagar,derapur,sargav khurd,30529,1.0,1.0
kanpur dehaat,derapur,sarguv bujurg,32364,kanpur nagar,derapur,sargaanv bujurg,30528,0.7171428571428571,0.86
kanpur dehaat,derapur,shahi,32365,chhatrapati shahuji maharajanagar,bhetua,shahari,14165,0.49666666666666665,0.83
kanpur dehaat,derapur,singhutha,32366,kanpur nagar,derapur,sihutha,30530,0.63,0.88
kanpur dehaat,derapur,sithmara,32367,kanpur nagar,derapur,sithmara,30531,1.0,1.0
kanpur dehaat,derapur,udanapur,32368,kanpur nagar,derapur,udanapur,30532,1.0,1.0
kanpur dehaat,derapur,ulrapur,32369,kanpur nagar,derapur,ulrapur,30533,1.0,1.0
kanpur dehaat,derapur,umari bujurg,32370,kanpur nagar,derapur,umari bujurg,30534,1.0,1.0
kanpur dehaat,jhinjhak,amauli thakuran,32371,kanpur nagar,jhinjhak,amauli thakuran,30617,1.0,1.0
kanpur dehaat,jhinjhak,aurangabad bholahulas,32373,kanpur nagar,jhinjhak,aurangabad bholahulas,30618,1.0,1.0
kanpur dehaat,jhinjhak,aurangabad daalachand,32374,kanpur nagar,jhinjhak,aurangabad daalachand,30619,1.0,1.0
kanpur dehaat,jhinjhak,aurangabad hiramansha,32375,kanpur nagar,jhinjhak,aurangabad hiramansha,30620,1.0,1.0
kanpur dehaat,jhinjhak,aurangabad jhanda,32376,kanpur nagar,jhinjhak,aurangbad jhaæda,30621,0.91,0.91
kanpur dehaat,jhinjhak,bachiit bharthu,32378,kanpur nagar,jhinjhak,bachiit bharthu,30622,1.0,1.0
kanpur dehaat,jhinjhak,bachiit jasu,32379,kanpur nagar,jhinjhak,bachiit jasu,30623,1.0,1.0
kanpur dehaat,jhinjhak,bachiit purava,32380,kanpur nagar,jhinjhak,bachiit purava,30624,1.0,1.0
kanpur dehaat,jhinjhak,baneepaara dagaraha,32381,kanpur nagar,jhinjhak,baneepaara dagaraha,30625,1.0,1.0
kanpur dehaat,jhinjhak,baneepaara jinai,32382,kanpur nagar,jhinjhak,baneepaara jinai,30626,1.0,1.0
kanpur dehaat,jhinjhak,baneepaara maharaj,32383,kanpur nagar,jhinjhak,baneepaara maharaj,30627,1.0,1.0
kanpur dehaat,jhinjhak,biria rasulabad,32384,kanpur nagar,jhinjhak,viria rasulabad,30663,0.93,0.93
kanpur dehaat,jhinjhak,chirkhiri,32385,kanpur nagar,jhinjhak,chirkhiri,30628,1.0,1.0
kanpur dehaat,jhinjhak,gadhi mahera,32386,kanpur nagar,jhinjhak,gaædhee mahera,30629,0.6961538461538461,0.85
kanpur dehaat,jhinjhak,gaoopur,32387,badaayun,junavi,ganoopura,4834,0.63,0.88
kanpur dehaat,jhinjhak,jagadishpur,32388,baliya,gaædawaar,jagadishpur,6822,1.0,1.0
kanpur dehaat,jhinjhak,jajamuiya,32389,kanpur nagar,jhinjhak,jajamuiya,30632,1.0,1.0
kanpur dehaat,jhinjhak,jalihapur,32390,hardoi,tadianvaan,jalihapur,25584,1.0,1.0
kanpur dehaat,jhinjhak,juriya,32391,kanpur nagar,jhinjhak,juriya,30634,1.0,1.0
kanpur dehaat,jhinjhak,kariya jhaalaa,32392,kanpur nagar,jhinjhak,kariya jhaalaa,30635,1.0,1.0
kanpur dehaat,jhinjhak,kathikaa,32393,kanpur nagar,jhinjhak,kathikaa,30636,1.0,1.0
kanpur dehaat,jhinjhak,khamhaila,32394,kanpur nagar,jhinjhak,khamhaila,30637,1.0,1.0
kanpur dehaat,jhinjhak,kishura,32395,kanpur nagar,jhinjhak,kishura,30638,1.0,1.0
kanpur dehaat,jhinjhak,kudauli madauli,32396,kanpur nagar,jhinjhak,kudauli madauli,30639,1.0,1.0
kanpur dehaat,jhinjhak,lagaratha,32397,kanpur nagar,jhinjhak,lagaratha,30640,1.0,1.0
kanpur dehaat,jhinjhak,lakshmanpur pilakh,32398,kanpur nagar,jhinjhak,lakshmanpur pilakh,30641,1.0,1.0
kanpur dehaat,jhinjhak,maligaanv,32399,kanpur nagar,jhinjhak,maligaanv,30642,1.0,1.0
kanpur dehaat,jhinjhak,maltipur,32400,kanpur nagar,jhinjhak,maltipur,30643,1.0,1.0
kanpur dehaat,jhinjhak,manakaapur derapur,32401,kanpur nagar,jhinjhak,manakaapur derapur,30644,1.0,1.0
kanpur dehaat,jhinjhak,mangalpur,32402,gorakhpur,ja0 kauædaya,mangalpur,23900,1.0,1.0
kanpur dehaat,jhinjhak,mundera kinnar singh,32403,kanpur nagar,jhinjhak,mudera kinnar singh,30646,0.97,0.97
kanpur dehaat,jhinjhak,nahili,32404,kanpur nagar,jhinjhak,nahili,30647,1.0,1.0
kanpur dehaat,jhinjhak,nasirkheda,32405,kanpur nagar,jhinjhak,nasarkheda,30648,0.9,0.9
kanpur dehaat,jhinjhak,parajani,32406,kanpur nagar,jhinjhak,parajani,30649,1.0,1.0
kanpur dehaat,jhinjhak,parhuli,32407,kanpur nagar,jhinjhak,parhuli,30650,1.0,1.0
kanpur dehaat,jhinjhak,pipari patarhaar,32408,kanpur nagar,jhinjhak,pipari patarhaar,30651,1.0,1.0
kanpur dehaat,jhinjhak,raajpur,32409,aligarh,khor,raajpur,1314,1.0,1.0
kanpur dehaat,jhinjhak,rampur tappevan,32410,kanpur nagar,jhinjhak,rampur tappebaan,30653,0.9,0.9
kanpur dehaat,jhinjhak,ranapur rasulabad,32411,kanpur nagar,jhinjhak,ranapur rasulabad,30654,1.0,1.0
kanpur dehaat,jhinjhak,raswal ravat gaanv,32412,kanpur nagar,jhinjhak,raswal ravat gaanv,30655,1.0,1.0
